pIC50
7.267606240177032
7.2441251443275085
7.105130343254747
7.387216143280264
6.623423042943488
4.301029995663981
5.1487416512809245
5.267606240177032
5.180456064458132
4.292429823902063
7.285670240254767
6.688246138944246
5.494850021680094
7.301029995663981
3.6020599913279625
3.987162775294827
6.769551078621726
5.036212172654444
5.337242168318426
4.508638306165727
3.6020599913279625
7.301029995663981
5.167491087293763
3.6020599913279625
7.309803919971486
4.3979400086720375
4.6777807052660805
5.0
4.522878745280337
5.096910013008056
6.431798275933005
6.585026652029182
4.958607314841775
6.221848749616356
4.886056647693163
6.0
5.443697499232712
6.096910013008056
7.508638306165727
5.522878745280337
7.221848749616356
3.6020599913279625
3.6108339156354674
4.7447274948966935
6.0655015487564325
5.823908740944319
3.823908740944318
3.6020599913279625
6.026872146400302
6.552841968657781
5.221848749616356
3.4145392704914994
6.721246399047171
3.6020599913279625
4.42021640338319
5.6020599913279625
5.958607314841775
4.568636235841013
3.6020599913279625
5.619788758288394
3.6020599913279625
5.3979400086720375
3.6020599913279625
5.0
5.853871964321762
6.154901959985743
5.161150909262744
3.6020599913279625
3.6020599913279625
6.481486060122113
4.0
4.0
6.180456064458132
4.54515513999149
4.0
6.726998727936262
6.7544873321858505
5.096910013008056
5.481486060122113
6.2076083105017466
6.096910013008056
7.508638306165727
6.0
7.250263684430939
5.7447274948966935
6.560667306169737
5.795880017344075
5.698970004336019
6.647817481888637
8.301029995663981
7.207608310501747
7.638272163982407
7.013228265733755
7.508638306165727
7.309803919971486
6.954677021213342
7.886056647693163
3.109578981199086
6.619788758288394
8.455931955649724
6.0
4.42021640338319
6.0
7.920818753952375
6.0
4.585026652029182
4.356547323513812
9.154901959985745
6.0
4.0
5.920818753952375
5.3979400086720375
5.0
6.2441251443275085
5.0
5.0
6.3979400086720375
8.113509274827518
8.494850021680094
6.060480747381382
5.0
7.376750709602099
6.481486060122113
6.0
5.229147988357856
7.657577319177793
7.301029995663981
6.0
4.207608310501746
6.632644078973981
6.0
6.0
6.167491087293763
8.537602002101044
6.0
6.568636235841013
6.0
5.638272163982407
5.3872161432802645
6.0
6.3872161432802645
5.0
5.136677139879544
7.301029995663981
6.0
5.0
5.0655015487564325
5.130768280269024
6.6777807052660805
4.886056647693163
6.0
5.522878745280337
5.017728766960431
5.207608310501746
5.309803919971486
5.200659450546418
5.481486060122113
5.050609993355087
5.366531544420414
6.161150909262744
5.657577319177793
8.795880017344075
9.443697499232712
9.494850021680094
9.356547323513812
7.301029995663981
8.045757490560675
7.853871964321762
9.721246399047171
7.301029995663981
10.431798275933003
9.886056647693165
9.920818753952377
8.431798275933005
7.301029995663981
10.309803919971486
7.366531544420414
9.958607314841776
7.920818753952375
8.481486060122112
10.30102999566398
7.301029995663981
9.795880017344077
7.301029995663981
7.0
9.585026652029182
7.4089353929735005
8.638272163982407
9.086186147616283
8.886056647693163
7.301029995663981
9.638272163982409
9.30102999566398
7.920818753952375
4.698970004336019
7.522878745280337
5.481486060122113
5.040958607678906
6.356547323513812
5.251811972993799
5.769551078621726
4.3979400086720375
4.455931955649724
6.920818753952375
5.050609993355087
4.522878745280337
4.966576244513051
5.87942606879415
5.402304814074488
5.414539270491499
4.259637310505756
5.050609993355087
4.094204119632131
6.721246399047171
5.5376020021010435
7.207608310501747
6.229147988357855
7.522878745280337
5.366531544420414
6.481486060122113
6.698970004336019
5.853871964321762
6.958607314841775
6.698970004336019
5.474955192963154
7.045757490560675
7.211124884224583
7.154901959985743
7.161150909262744
6.055517327849832
5.663540266151471
5.301029995663981
6.769551078621726
7.180456064458132
7.259637310505756
6.431798275933005
4.283829652140146
5.522878745280337
7.200659450546418
6.0
6.627087997029894
6.022276394711152
5.698970004336019
6.309803919971486
6.096910013008056
6.465973893943865
6.181774106386045
6.610833915635467
6.698970004336019
6.698970004336019
6.356547323513812
6.823908740944319
5.698970004336019
5.6020599913279625
5.6020599913279625
5.698970004336019
6.522878745280337
6.568636235841013
7.221848749616356
6.6020599913279625
6.853871964321762
6.552841968657781
7.221848749616356
6.7447274948966935
6.2839966563652006
6.2076083105017466
6.6020599913279625
7.267606240177032
6.698970004336019
7.267606240177032
7.119186407719209
5.431798275933005
4.698970004336019
5.886056647693163
4.853871964321762
5.468521082957745
5.318758762624412
5.920818753952375
4.638272163982407
6.0
5.1938200260161125
6.619788758288394
5.200659450546418
6.1249387366083
4.769551078621726
5.259637310505756
5.7447274948966935
6.275724130399211
5.721246399047171
5.376750709602099
6.229147988357855
5.366531544420414
4.657577319177793
4.301029995663981
5.619788758288394
4.698970004336019
4.721246399047171
6.638272163982407
6.455931955649724
4.6020599913279625
5.031517051446065
5.958607314841775
7.397940008672037
7.031984286006358
4.698970004336019
5.448550002027125
6.036212172654444
5.455931955649724
7.4089353929735005
6.356547323513812
7.823908740944319
5.638272163982407
5.431798275933005
5.51427857351842
6.301029995663981
6.167491087293763
7.366531544420414
3.9546770212133424
5.42021640338319
8.119186407719209
6.096910013008056
6.455931955649724
6.4089353929735005
6.154901959985743
6.0
6.013228265733755
7.823908740944319
7.67778070526608
5.6777807052660805
6.42021640338319
5.860120913598763
6.0655015487564325
6.259637310505756
6.0655015487564325
7.754487332185851
8.193820026016112
5.221848749616356
6.657577319177793
5.356547323513812
5.619788758288394
6.026872146400302
5.1938200260161125
5.4089353929735005
6.619788758288394
6.026872146400302
5.568636235841013
8.698970004336019
5.0
6.795880017344075
7.85078088734462
7.050609993355087
6.769551078621726
5.356547323513812
7.0
5.431798275933005
6.455931955649724
5.920818753952375
7.844663962534938
4.779891911959945
4.638272163982407
4.721246399047171
5.3872161432802645
5.337242168318426
5.060480747381382
5.795880017344075
4.585026652029182
4.031517051446065
5.920818753952375
6.698970004336019
7.040958607678906
6.096910013008056
3.6989700043360183
4.200659450546418
4.8696662315049934
3.431798275933005
5.619788758288394
5.455931955649724
4.903089986991944
4.805208242278075
5.42021640338319
4.698970004336019
5.522878745280337
7.387216143280264
5.096910013008056
5.251811972993799
5.337242168318426
4.698970004336019
4.795880017344075
4.886056647693163
4.795880017344075
5.823908740944319
6.236572006437063
4.856985199745905
5.6777807052660805
4.443697499232712
5.494850021680094
3.6108339156354674
4.292429823902063
5.920818753952375
5.443697499232712
5.494850021680094
5.698970004336019
5.013228265733755
6.619788758288394
5.721246399047171
4.508638306165727
6.585026652029182
6.494850021680094
4.6777807052660805
7.050609993355087
5.494850021680094
5.3979400086720375
6.522878745280337
7.013228265733755
4.251811972993799
4.522878745280337
5.698970004336019
4.7447274948966935
5.6020599913279625
6.275724130399211
4.207608310501746
6.102372908709558
4.376750709602099
6.508638306165727
5.045757490560675
5.619788758288394
6.4089353929735005
6.468521082957745
4.886056647693163
6.721246399047171
6.522878745280337
6.060480747381382
4.481486060122113
5.823908740944319
5.7447274948966935
4.221848749616356
6.619788758288394
5.769551078621726
6.292429823902063
5.522878745280337
4.259637310505756
6.455931955649724
4.221848749616356
6.920818753952375
5.3979400086720375
5.958607314841775
4.376750709602099
7.017728766960431
4.928117992693875
6.853871964321762
5.180456064458132
